line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
4, intermediate, beginner,W,W,W,W,W,W,G,R,Y,O,G,R,O,G,G,W,R,O,G,R,B,G,R,G,G,O,G,O,O,B,O,O,B,B,W,W,O,Y,Y,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,R,R,R
4, intermediate, beginner,W,W,W,W,W,W,G,R,Y,O,G,R,O,G,G,G,G,B,G,R,B,G,R,B,G,O,Y,W,O,B,R,O,B,O,W,W,Y,Y,R,Y,Y,Y,O,Y,Y,B,O,O,B,B,B,R,R,R
4, intermediate, beginner,W,W,W,W,W,W,O,W,W,G,O,O,G,G,G,B,G,R,G,R,B,G,R,B,G,R,Y,W,O,B,R,O,B,R,Y,Y,Y,O,G,Y,Y,Y,O,Y,Y,B,O,O,B,B,B,R,R,R
4, intermediate, beginner,W,W,W,W,W,W,O,W,W,G,O,O,G,G,G,W,R,R,G,R,R,G,R,G,G,R,B,O,O,B,O,O,B,B,Y,Y,O,Y,Y,Y,Y,O,Y,Y,G,B,B,Y,B,B,B,R,R,R
4, intermediate, beginner,W,W,W,W,W,W,G,R,B,O,G,R,O,G,R,G,G,W,G,R,R,G,R,G,Y,Y,O,O,O,B,O,O,B,O,W,W,Y,Y,B,Y,Y,O,Y,Y,G,B,B,Y,B,B,B,R,R,R
4, intermediate, beginner,W,W,W,W,W,W,G,R,B,O,G,R,O,G,R,O,G,R,G,R,B,G,R,B,Y,Y,Y,G,O,B,G,O,B,W,W,W,B,O,G,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,R,R,R
4, intermediate, beginner,W,W,W,W,W,W,W,W,W,O,O,O,G,G,G,R,R,R,G,R,B,G,R,B,G,R,B,G,O,B,G,O,B,G,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,R,R,R
4, intermediate, beginner,W,W,W,W,W,W,W,W,W,O,O,O,G,G,G,G,G,G,G,R,R,G,R,R,G,R,R,O,O,B,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,R
4, end, beginner,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
5, start, fridrich,R,W,G,W,W,B,Y,O,W,B,G,G,G,G,Y,B,B,R,O,B,G,Y,R,O,R,R,Y,Y,G,W,G,O,O,O,W,O,W,O,G,R,Y,Y,R,W,W,B,B,O,Y,B,R,B,R,Y
5, intermediate, fridrich,R,W,G,W,W,Y,Y,O,R,B,G,G,G,G,Y,B,B,W,R,Y,O,R,R,B,Y,O,G,Y,G,W,G,O,O,O,W,O,W,O,O,R,Y,R,R,W,Y,B,B,G,Y,B,B,B,R,W
5, intermediate, fridrich,Y,W,R,O,W,W,R,Y,G,Y,R,R,G,G,Y,B,B,W,B,Y,O,R,R,B,W,O,G,Y,G,B,G,O,G,O,W,G,W,O,O,R,Y,R,R,W,Y,B,B,G,Y,B,B,O,O,W
5, intermediate, fridrich,Y,W,G,O,W,B,R,Y,W,Y,R,R,G,G,W,B,B,G,O,B,G,Y,R,O,B,R,W,Y,G,B,G,O,G,O,W,G,W,O,R,R,Y,Y,R,W,W,B,B,O,Y,B,R,O,O,Y
5, intermediate, fridrich,Y,W,G,O,W,B,R,O,W,G,B,B,W,G,G,R,R,Y,O,B,G,Y,R,O,O,W,G,Y,G,B,G,O,G,B,R,W,W,Y,R,R,Y,Y,R,W,W,B,B,O,Y,B,R,O,O,Y
5, intermediate, fridrich,Y,W,G,O,W,B,R,O,W,G,B,B,W,G,G,O,B,B,O,B,B,Y,R,G,O,W,Y,G,G,B,O,O,G,G,R,W,W,W,R,Y,Y,R,R,Y,W,Y,R,R,Y,B,R,O,O,Y
5, intermediate, fridrich,R,O,Y,O,W,W,W,B,G,O,Y,O,W,G,G,O,B,B,O,B,B,O,R,G,Y,W,Y,G,G,G,O,O,B,G,R,B,W,W,R,Y,Y,R,R,Y,W,Y,R,R,Y,B,R,W,G,B
5, intermediate, fridrich,R,O,Y,O,W,W,G,R,B,O,W,O,B,G,Y,B,G,O,O,B,B,O,R,G,W,B,G,G,G,G,O,O,B,R,W,W,Y,W,Y,Y,Y,R,R,Y,W,Y,R,R,Y,B,R,W,G,B
5, intermediate, fridrich,R,O,O,O,W,Y,G,R,O,O,W,Y,B,G,R,B,G,W,W,O,O,B,R,B,G,G,B,G,G,G,O,O,B,R,W,W,Y,W,R,Y,Y,R,R,Y,B,Y,R,Y,Y,B,W,W,G,B
5, intermediate, fridrich,G,O,R,R,W,O,O,Y,O,G,B,W,B,G,R,B,G,W,W,O,O,G,R,B,B,G,B,G,G,O,O,O,W,R,W,Y,Y,W,R,Y,Y,R,R,Y,B,Y,R,Y,Y,B,W,W,B,G
5, intermediate, fridrich,G,O,Y,R,W,W,O,Y,G,G,B,R,B,G,O,B,G,O,O,B,B,O,R,G,W,G,B,G,G,O,O,O,W,R,W,Y,Y,W,W,Y,Y,R,R,Y,W,Y,R,R,Y,B,R,W,B,B
5, intermediate, fridrich,G,O,Y,R,W,W,W,W,Y,O,G,B,O,G,B,R,B,G,O,B,B,O,R,G,R,W,Y,G,G,O,O,O,W,W,G,B,G,Y,O,Y,Y,R,R,Y,W,Y,R,R,Y,B,R,W,B,B
5, intermediate, fridrich,G,O,Y,R,W,W,W,W,Y,O,G,B,O,G,B,Y,G,B,O,B,Y,O,R,R,R,W,R,R,G,O,B,O,W,G,G,B,O,R,W,Y,Y,Y,G,Y,R,W,O,G,Y,B,R,W,B,B
5, intermediate, fridrich,G,O,G,R,W,R,W,W,B,O,G,Y,O,G,W,Y,G,Y,Y,R,R,B,R,W,O,O,R,R,G,O,B,O,W,G,G,B,O,R,B,Y,Y,B,G,Y,B,W,O,W,Y,B,Y,W,B,R
5, intermediate, fridrich,W,R,G,W,W,O,B,R,G,O,B,Y,O,G,W,Y,G,Y,W,R,R,B,R,W,R,O,R,R,G,O,B,O,G,G,G,Y,O,R,B,Y,Y,B,G,Y,B,W,O,W,Y,B,Y,B,W,O
5, intermediate, fridrich,W,R,Y,W,W,W,B,R,Y,O,B,B,O,G,B,Y,G,B,R,B,W,O,R,R,R,W,R,R,G,O,B,O,G,G,G,Y,O,R,W,Y,Y,Y,G,Y,O,W,O,G,Y,B,O,B,W,G
5, intermediate, fridrich,W,R,Y,W,W,W,W,R,O,B,G,Y,B,G,O,B,B,O,R,B,W,O,R,R,G,G,Y,R,G,O,B,O,G,R,W,R,Y,R,B,Y,Y,Y,G,Y,O,W,O,G,Y,B,O,B,W,G
5, intermediate, fridrich,W,R,Y,Y,W,W,B,R,O,W,G,Y,W,G,O,W,B,O,R,B,W,O,R,R,G,G,Y,R,B,R,W,O,G,R,G,O,B,R,B,B,Y,Y,B,Y,O,Y,O,G,Y,B,O,G,W,G
5, intermediate, fridrich,Y,W,O,R,W,R,W,Y,B,R,G,O,W,G,O,W,B,O,Y,B,W,G,R,R,W,G,Y,R,B,G,W,O,W,R,G,G,B,R,B,B,Y,Y,B,Y,O,Y,O,G,Y,B,O,R,O,G
5, intermediate, fridrich,R,W,O,W,W,R,W,Y,B,B,G,O,B,G,O,B,B,O,Y,B,W,G,R,R,W,G,Y,G,W,G,B,O,G,R,W,R,Y,R,B,Y,Y,Y,R,Y,O,Y,O,G,R,B,O,W,O,G
5, intermediate, fridrich,R,W,O,W,W,R,B,R,Y,O,B,B,O,G,B,O,G,B,Y,B,W,G,R,R,R,W,R,G,W,G,B,O,G,W,G,Y,B,Y,W,Y,Y,Y,R,Y,O,Y,O,G,R,B,O,W,O,G
5, intermediate, fridrich,O,Y,R,W,W,R,B,R,Y,O,B,B,O,G,B,O,G,B,G,W,G,G,R,R,R,W,R,Y,B,W,B,O,G,W,G,Y,B,Y,W,Y,Y,Y,O,W,R,G,O,W,O,B,R,G,O,Y
5, intermediate, fridrich,R,R,Y,Y,W,R,O,W,B,W,G,Y,O,G,B,O,G,B,B,W,G,B,R,R,O,W,R,Y,B,Y,B,O,O,W,G,G,B,Y,W,Y,Y,Y,O,W,R,G,O,W,O,B,R,G,G,R
5, intermediate, fridrich,B,R,Y,Y,W,R,O,W,B,G,G,Y,O,G,B,G,G,B,B,W,G,B,R,R,O,W,R,G,G,W,O,O,B,Y,B,Y,R,Y,W,Y,Y,Y,O,W,R,W,O,W,O,B,R,O,G,R
5, intermediate, fridrich,O,Y,B,W,W,R,B,R,Y,O,B,B,O,G,B,G,G,B,O,W,G,G,R,R,R,W,R,G,G,G,O,O,G,Y,B,Y,R,Y,W,Y,Y,Y,O,W,R,W,O,W,O,B,R,Y,B,W
5, checkpoint, fridrich,R,W,O,W,W,R,B,R,Y,O,B,B,O,G,B,G,G,B,G,G,G,G,R,R,R,W,R,O,W,G,O,O,G,Y,B,Y,R,Y,W,Y,Y,Y,B,Y,O,W,B,Y,R,B,O,W,O,W
5, intermediate, fridrich,Y,R,B,R,W,W,O,W,R,W,O,W,O,G,B,G,G,B,Y,G,G,G,R,R,G,W,R,O,W,R,O,O,G,Y,B,G,R,Y,W,Y,Y,Y,B,Y,O,W,B,Y,R,B,O,B,B,O
5, intermediate, fridrich,W,R,B,O,W,W,G,W,R,R,O,W,Y,G,B,B,G,B,Y,G,G,G,R,R,G,W,R,R,G,G,W,O,B,O,O,Y,W,Y,W,R,Y,Y,B,Y,O,Y,B,Y,R,B,O,O,B,O
5, intermediate, fridrich,B,W,R,R,W,W,W,O,G,G,B,Y,Y,G,B,B,G,B,W,G,G,O,R,R,R,W,R,R,G,O,W,O,B,O,O,O,W,Y,W,R,Y,Y,B,Y,O,Y,B,Y,R,B,O,Y,G,G
5, intermediate, fridrich,Y,W,R,R,W,W,Y,O,G,B,B,Y,R,G,B,W,G,B,W,G,G,O,R,R,R,W,R,O,W,R,O,O,G,O,B,O,G,Y,W,Y,Y,Y,B,Y,O,W,B,Y,R,B,O,B,G,G
5, intermediate, fridrich,Y,W,R,R,W,W,R,W,R,Y,B,B,B,G,G,B,R,W,W,G,G,O,R,R,W,Y,G,O,W,R,O,O,G,Y,O,G,O,B,O,Y,Y,Y,B,Y,O,W,B,Y,R,B,O,B,G,G
5, intermediate, fridrich,R,W,R,W,W,W,Y,R,R,R,G,G,B,G,G,B,R,W,B,G,G,B,R,R,Y,Y,G,O,W,G,O,O,G,Y,O,B,O,B,O,Y,Y,Y,B,Y,O,W,B,Y,R,B,O,W,O,W
5, intermediate, fridrich,R,W,R,W,W,W,Y,O,B,B,B,R,R,G,G,W,G,G,B,G,G,B,R,R,Y,R,R,O,W,G,O,O,G,O,B,O,G,Y,Y,Y,Y,Y,B,Y,O,W,B,Y,R,B,O,W,O,W
5, intermediate, fridrich,R,W,B,W,W,O,R,W,Y,G,G,O,R,G,G,W,G,G,R,G,G,B,R,R,B,R,R,O,W,W,O,O,O,O,B,W,G,Y,Y,Y,Y,Y,B,Y,O,W,B,Y,R,B,O,B,B,Y
5, intermediate, fridrich,R,W,B,W,W,O,O,B,W,W,R,G,G,G,G,G,G,O,R,G,G,B,R,R,R,W,Y,O,W,W,O,O,O,Y,Y,G,R,R,B,Y,Y,Y,B,Y,O,W,B,Y,R,B,O,B,B,Y
5, intermediate, fridrich,B,O,W,W,W,B,R,W,O,W,O,G,G,G,G,G,G,O,G,G,G,R,R,R,W,W,Y,O,W,Y,O,O,B,Y,Y,B,R,R,B,Y,Y,Y,B,Y,O,W,B,Y,R,B,O,R,B,R
5, intermediate, fridrich,B,O,W,W,W,B,W,W,Y,G,G,O,O,G,G,W,G,G,G,G,G,R,R,R,B,R,R,O,W,Y,O,O,B,R,W,O,B,Y,Y,Y,Y,Y,B,Y,O,W,B,Y,R,B,O,R,B,R
5, intermediate, fridrich,W,W,B,W,W,O,Y,B,W,B,R,G,O,G,G,W,G,G,R,G,G,B,R,R,R,R,R,O,W,G,O,O,G,R,W,O,B,Y,Y,Y,Y,Y,B,Y,O,W,B,Y,R,B,O,O,B,Y
5, intermediate, fridrich,O,Y,B,W,W,O,Y,B,W,B,R,G,O,G,G,W,G,G,O,W,G,B,R,R,R,R,R,R,G,G,O,O,G,R,W,O,B,Y,Y,Y,Y,Y,B,W,W,Y,B,O,O,B,R,Y,B,W
5, intermediate, fridrich,Y,Y,B,O,W,O,Y,B,W,O,R,G,W,G,G,Y,G,G,O,W,G,B,R,R,R,R,R,R,O,R,W,O,G,O,G,G,B,Y,Y,O,Y,Y,W,W,W,B,B,O,Y,B,R,B,B,W
5, intermediate, fridrich,Y,O,Y,B,W,Y,W,O,B,R,B,O,W,G,G,Y,G,G,B,W,G,B,R,R,W,R,R,R,O,O,W,O,R,O,G,G,B,Y,Y,O,Y,Y,W,W,W,B,B,O,Y,B,R,G,G,R
5, intermediate, fridrich,R,O,Y,W,W,Y,Y,O,B,B,B,O,O,G,G,W,G,G,B,W,G,B,R,R,W,R,R,O,R,G,O,O,G,R,W,O,B,Y,Y,Y,Y,Y,G,W,W,Y,B,O,B,B,R,W,G,R
5, intermediate, fridrich,Y,Y,B,O,W,O,R,W,Y,G,G,O,O,G,G,W,G,G,O,W,G,B,R,R,B,R,R,O,R,R,O,O,G,R,W,W,B,Y,Y,Y,Y,Y,G,W,W,Y,B,O,B,B,R,B,B,W
5, intermediate, fridrich,W,W,G,O,W,O,R,W,Y,G,G,O,O,G,G,W,G,G,O,R,R,B,R,R,B,R,R,O,W,G,O,O,G,R,W,W,B,Y,Y,Y,Y,Y,B,Y,Y,W,B,B,R,B,B,O,B,Y
5, intermediate, fridrich,G,O,Y,W,W,W,W,O,R,G,G,W,O,G,G,W,G,G,O,R,R,G,R,R,G,R,R,O,W,Y,O,O,B,R,W,O,B,Y,Y,Y,Y,Y,B,Y,Y,W,B,B,R,B,B,O,B,B
5, intermediate, fridrich,O,W,Y,W,W,W,W,O,R,G,G,W,O,G,G,W,G,G,G,O,Y,G,R,R,G,R,R,Y,Y,B,O,O,B,R,W,O,B,Y,Y,Y,Y,Y,R,R,O,B,B,B,B,B,B,W,R,O
5, intermediate, fridrich,O,W,B,W,W,B,W,O,O,G,G,Y,O,G,W,W,G,R,Y,R,R,O,R,R,G,G,G,Y,Y,B,O,O,B,R,W,O,B,Y,W,Y,Y,G,R,R,G,B,B,Y,B,B,Y,W,R,O
5, intermediate, fridrich,W,W,O,O,W,W,O,B,B,G,O,Y,O,G,W,W,G,R,W,R,R,R,R,R,O,G,G,Y,Y,G,O,O,G,R,W,Y,B,Y,W,Y,Y,G,R,R,G,B,B,Y,B,B,Y,O,B,B
5, intermediate, fridrich,W,W,Y,O,W,W,O,B,R,G,O,W,O,G,G,W,G,G,O,R,W,G,R,R,G,R,R,Y,Y,G,O,O,G,R,W,Y,B,Y,Y,Y,Y,Y,R,R,B,B,B,O,B,B,W,O,B,B
5, intermediate, fridrich,O,R,W,O,W,W,O,B,R,G,O,W,O,G,G,W,G,G,B,R,R,G,R,R,G,R,R,W,W,Y,O,O,G,R,W,Y,B,Y,Y,Y,Y,Y,G,Y,Y,O,B,B,B,B,B,B,W,O
5, intermediate, fridrich,O,R,W,B,W,W,B,B,R,O,O,W,O,G,G,O,G,G,B,R,R,G,R,R,G,R,R,R,O,W,W,O,W,Y,G,Y,G,Y,Y,O,Y,Y,W,Y,Y,B,B,B,Y,B,B,G,W,O
5, intermediate, fridrich,B,B,O,B,W,R,R,W,W,G,G,B,O,G,G,O,G,G,G,R,R,W,R,R,O,R,R,R,O,O,W,O,O,Y,G,W,G,Y,Y,O,Y,Y,W,Y,Y,B,B,B,Y,B,B,Y,W,W
5, intermediate, fridrich,G,B,O,O,W,R,O,W,W,G,G,B,O,G,G,W,G,G,G,R,R,W,R,R,O,R,R,O,O,W,O,O,G,R,W,Y,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,W
5, intermediate, fridrich,O,O,G,W,W,B,W,R,O,O,W,G,O,G,G,W,G,G,R,R,R,W,R,R,W,R,R,O,O,G,O,O,G,R,W,B,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,W
5, intermediate, fridrich,O,O,G,W,W,B,W,R,R,G,G,G,W,G,G,O,O,W,R,R,R,W,R,R,Y,Y,B,O,O,G,O,O,G,W,R,O,B,W,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,W
5, intermediate, fridrich,B,O,G,B,W,B,Y,R,R,O,G,G,W,G,G,W,O,W,R,R,R,W,R,R,Y,Y,B,W,O,O,R,O,O,O,G,G,G,W,R,W,Y,Y,O,Y,Y,B,B,B,Y,B,B,Y,G,W
5, intermediate, fridrich,B,O,G,B,W,B,O,G,G,W,W,O,O,G,G,W,G,G,R,R,R,W,R,R,Y,R,R,W,O,O,R,O,O,R,W,G,B,Y,Y,W,Y,Y,O,Y,Y,B,B,B,Y,B,B,Y,G,W
5, intermediate, fridrich,W,O,G,O,W,B,W,G,G,B,W,O,W,G,G,O,G,G,R,R,R,W,R,R,Y,R,R,O,O,G,O,O,W,W,R,R,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,W
5, intermediate, fridrich,W,O,W,G,W,O,G,B,G,Y,W,R,W,G,G,O,G,G,O,R,R,G,R,R,W,R,R,O,O,B,O,O,W,W,R,O,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,G
5, intermediate, fridrich,W,O,W,G,W,O,W,R,O,O,W,Y,G,G,W,G,G,R,O,R,R,G,R,R,G,B,G,O,O,B,O,O,W,Y,Y,B,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,G
5, intermediate, fridrich,O,R,W,O,W,G,W,O,W,G,W,R,G,G,W,G,G,R,B,R,R,W,R,R,B,B,G,O,O,G,O,O,G,Y,Y,O,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,O
5, intermediate, fridrich,O,R,R,O,W,W,W,O,R,G,W,W,G,G,Y,G,G,Y,B,W,B,B,R,R,G,R,R,O,O,G,O,O,G,Y,Y,O,R,R,B,Y,Y,B,Y,Y,O,B,B,W,B,B,G,Y,W,W
5, intermediate, fridrich,R,W,R,R,W,O,O,O,W,G,G,O,G,G,Y,G,G,Y,W,W,B,W,R,R,G,R,R,O,O,W,O,O,W,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,O,B,B,W,B,B,G,B,B,G
5, intermediate, fridrich,R,W,W,R,W,G,O,O,G,G,G,R,G,G,O,G,G,W,B,R,R,W,R,R,W,W,G,O,O,W,O,O,W,Y,Y,Y,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,O
5, intermediate, fridrich,R,W,W,R,W,G,W,W,G,R,O,W,G,G,G,G,G,G,B,R,R,W,R,R,O,R,R,O,O,W,O,O,W,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,O
5, intermediate, fridrich,W,R,R,W,W,W,G,G,W,O,W,B,G,G,G,G,G,G,B,R,R,B,R,R,O,R,R,O,O,R,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,W,W
5, intermediate, fridrich,W,R,R,W,W,W,O,O,W,G,G,O,G,G,W,G,G,B,B,R,R,B,R,R,G,G,W,O,O,R,O,O,O,Y,Y,Y,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,W,W
5, intermediate, fridrich,W,R,O,W,W,W,O,O,B,G,G,O,G,G,Y,G,G,Y,G,B,B,G,R,R,W,R,R,O,O,R,O,O,O,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,G,W,W
5, intermediate, fridrich,O,W,W,O,W,R,B,W,O,W,G,G,G,G,Y,G,G,Y,G,B,B,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,O,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,Y,O,R
5, intermediate, fridrich,O,W,R,O,W,W,B,W,R,W,G,W,G,G,R,G,G,O,B,R,R,B,R,R,G,W,W,O,O,G,O,O,G,Y,Y,O,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,W
5, intermediate, fridrich,R,W,R,W,W,W,O,O,B,G,G,O,G,G,R,G,G,O,W,R,R,G,R,R,W,W,W,O,O,W,O,O,O,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,G
5, checkpoint, fridrich,R,W,R,W,W,W,W,W,W,O,R,O,G,G,G,G,G,G,W,R,R,G,R,R,G,R,R,O,O,W,O,O,O,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,G
5, intermediate, fridrich,R,W,W,W,W,W,R,W,W,W,O,B,G,G,G,G,G,G,O,R,R,R,R,R,O,R,R,O,O,G,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,G
5, intermediate, fridrich,R,W,B,W,W,G,R,W,G,W,O,Y,G,G,Y,G,G,Y,O,R,O,R,R,R,R,R,R,O,O,G,O,O,B,O,O,B,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,W,G,W
5, intermediate, fridrich,R,W,R,W,W,W,G,G,B,R,R,O,G,G,Y,G,G,Y,W,R,O,G,R,R,W,R,R,O,O,W,O,O,O,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,B,B,G
5, intermediate, fridrich,R,W,W,W,W,W,G,G,G,R,R,R,G,G,W,G,G,B,O,R,R,R,R,R,W,G,W,O,O,W,O,O,O,O,O,Y,Y,Y,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,G
5, intermediate, fridrich,G,W,R,G,W,W,G,W,W,W,R,O,G,G,W,G,G,B,B,R,R,B,R,R,G,G,W,O,O,R,O,O,R,O,O,R,Y,Y,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,W
5, intermediate, fridrich,G,W,O,G,W,W,G,W,B,W,R,O,G,G,Y,G,G,Y,G,B,B,G,R,R,W,R,R,O,O,R,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,Y,O,W
5, intermediate, fridrich,B,W,G,W,W,G,O,W,G,W,O,Y,G,G,Y,G,G,Y,R,B,B,R,R,R,R,R,R,O,O,W,O,O,G,O,O,G,Y,Y,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,O,R,W
5, checkpoint, fridrich,B,W,R,W,W,W,O,W,W,W,O,G,G,G,G,G,G,G,B,R,R,B,R,R,R,R,R,O,O,W,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,R,W
5, intermediate, fridrich,R,W,W,W,W,W,B,W,O,W,G,G,G,G,G,G,G,G,G,R,R,O,R,R,W,R,R,O,O,W,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,R
5, intermediate, fridrich,R,W,G,W,W,G,B,W,G,W,G,Y,G,G,Y,G,G,Y,W,O,G,R,R,R,R,R,R,O,O,W,O,O,R,O,O,O,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,B,B,O
5, intermediate, fridrich,G,W,B,G,W,W,G,W,R,O,B,B,G,G,Y,G,G,Y,O,O,G,R,R,R,W,R,R,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,Y,G,W
5, intermediate, fridrich,G,W,W,G,W,W,G,W,W,O,B,B,G,G,W,G,G,R,G,R,R,O,R,R,O,R,W,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,R
5, intermediate, fridrich,W,W,W,W,W,W,G,G,G,R,R,W,G,G,W,G,G,R,B,R,R,B,R,R,O,R,W,O,O,R,O,O,G,O,O,Y,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,O
5, intermediate, fridrich,W,W,W,W,W,W,G,G,R,R,R,B,G,G,Y,G,G,Y,O,B,B,R,R,R,W,R,R,O,O,R,O,O,G,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,G,O,G
5, intermediate, fridrich,W,W,R,W,W,G,W,W,G,R,G,Y,G,G,Y,G,G,Y,B,B,B,R,R,R,R,R,R,O,O,G,O,O,O,O,O,G,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,O,R,W
5, checkpoint, fridrich,W,W,W,W,W,W,W,W,W,R,G,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,R,O
5, intermediate, fridrich,W,W,W,W,W,W,W,W,W,G,O,G,G,G,G,G,G,G,R,R,R,G,R,R,R,R,R,O,O,O,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
5, intermediate, fridrich,W,W,Y,W,W,Y,W,W,Y,G,O,B,G,G,B,G,G,B,R,R,R,R,R,G,R,R,R,O,O,O,O,O,R,O,O,O,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,B,G
5, intermediate, fridrich,W,W,W,W,W,W,Y,Y,Y,R,R,R,G,G,B,G,G,B,B,R,R,B,R,G,G,R,R,O,O,G,O,O,O,O,O,B,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,O,R,O
5, intermediate, fridrich,W,W,R,W,W,B,Y,Y,B,R,R,W,G,G,W,G,G,W,G,B,B,R,R,R,R,G,R,O,O,G,O,O,O,O,O,B,Y,Y,G,Y,Y,G,Y,Y,O,B,B,W,B,B,W,O,R,Y
5, intermediate, fridrich,Y,W,W,Y,W,W,B,B,R,R,R,G,G,G,W,G,G,W,O,B,B,R,R,R,Y,G,R,O,O,R,O,O,R,O,O,W,Y,Y,G,Y,Y,G,Y,Y,O,B,B,W,B,B,W,B,O,G
5, intermediate, fridrich,Y,W,W,Y,W,W,B,B,G,R,R,W,G,G,W,G,G,R,B,R,R,B,R,G,O,R,Y,O,O,R,O,O,R,O,O,W,Y,Y,G,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,O,O
5, intermediate, fridrich,W,W,G,W,W,B,Y,Y,B,R,R,W,G,G,W,G,G,R,W,R,R,R,R,G,R,R,Y,O,O,O,O,O,O,O,O,B,Y,Y,G,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,B,O
5, intermediate, fridrich,W,W,G,W,W,G,Y,Y,O,R,R,G,G,G,B,G,G,B,R,G,Y,R,R,R,W,R,R,O,O,O,O,O,O,O,O,B,Y,Y,W,Y,Y,W,Y,Y,R,B,B,G,B,B,W,B,B,W
5, intermediate, fridrich,G,G,O,W,W,Y,W,W,Y,O,O,B,G,G,B,G,G,B,G,G,Y,R,R,R,R,R,R,O,O,W,O,O,B,O,O,B,Y,Y,W,Y,Y,W,Y,Y,R,B,B,G,B,B,W,R,R,W
5, intermediate, fridrich,G,G,G,W,W,W,W,W,W,O,O,O,G,G,Y,G,G,Y,Y,R,R,G,R,R,G,R,R,O,O,W,O,O,B,O,O,B,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,R,R,R
